 ERC20 uniq rec token name,avg val received,total Ether sent,Received Tnx,Time Diff between first and last (Mins),Avg min between received tnx,max value received ,Sent tnx,FLAG,Avg min between sent tnx,Number of Created Contracts,avg val sent,,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr,FLAG
12,9.381581,155.8875238,3,86467.47,3133.21,14.999273,157,0,490.88,0,0.992914,,-127.7427806,1293.568503,0,0,0,0
1,3.430111,0,44,1335.33,30.35,50,0,1,0,1,0,,150.9249,1.337,0,0,0,1
1,7.749294,61.98598773,8,740334.43,81730.59,24.946217,5,0,17297.95,0,12.397198,,0.008368141,0.938440188,0.938440188,0,1,0
1,8.94886,0,10,141690.08,14169.01,37.19,0,0,0,1,0,,89.4886,0.83676971,0,0,0,0
0,10.231283,30.69099859,3,286741.15,95146.07,30,6,0,217.16,0,5.115166,,0.00285141,0,0,0,0,0
8,2.399229,146.3240938,61,337204.62,826.6,11.308382,64,0,4481,0,2.286314,,0.028852362,4224.335395,3818,0,5,0
0,50.5,100.9984519,2,74.05,0.26,92.749483,3,0,24.51,0,33.666151,,0.001548055,0,0,0,0,0
0,50.5,100.997354,2,70.3,0.33,84.012744,5,0,13.93,0,20.199471,,0.002646,0,0,0,0,0
13,6.815986,84.848,10,602494.67,27625.8,29.84,22,0,14828.94,0,3.856727,,-16.68814293,89613397.15,89615238.08,0,6,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
0,101,100.998446,1,64.9,0,101,3,0,21.63,0,33.666149,,0.001554,0,0,0,0,0
5,5.041356,10825.28924,2147,1692044.93,773.96,107.566553,1412,0,21.5,0,7.666635,,-1.498429914,368.0739855,100,0,1,0
3,4.27175,17.08298896,4,320612.85,80136.92,9.99,3,0,21.73,0,5.69433,,0.00401104,36.92035779,0,0,0,0
0,0.290948,111.8472016,381,562674.7,1442.36,1.499663,381,0,34.48,0,0.293562,,-0.995919627,0,0,0,0,0
0,0.593561,0.5931199,1,7.92,0,0.593561,1,0,0,0,0.59312,,0.000441,0,0,0,0,0
0,5,4.999559,1,17.8,0,5,1,0,0,0,4.999559,,0.000441,0,0,0,0,0
0,0.002049,0,1,0,0,0.002049,0,0,0,0,0,,0.00204917,0,0,0,0,0
0,1.434392,5.73670591,4,184187.87,13493.22,4.99958,3,0,43404.99,0,1.912235,,0.000861,0,0,0,0,0
0,4.608057,119.7888894,26,149602.83,5741.62,18.149547,24,0,13.36,0,4.991204,,0.02058,0,0,0,0,0
1,1.348445,17.52874745,13,4815.43,34.12,2.501052,3,1,1457.31,0,5.842916,,0.0010374,0,0,0,0,1
3,0.380018,56.45486321,149,574517.77,3834.24,2.98,54,0,59.56,0,1.04546,,0.167782617,367.0703572,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
0,0.085066,0.844933348,10,77697.37,7763.23,0.123,10,0,6.5,0,0.084493,,0.005729231,0,0,0,0,0
1,12.440834,0,334,452444.9,1354.63,66.180436,0,0,0,1,0,,4155.238457,0.597747935,0,0,0,0
1,4.356068,0,9,133007.28,14778.59,12.271826,0,0,0,1,0,,39.20461609,0.202765403,0,0,0,0
0,0.005,0,1,0,0,0.005,0,0,0,0,0,,0.005,0,0,0,0,0
12,13.589026,258.1517985,19,301870.72,798.89,100,45,0,6370.93,0,5.736707,,0.039703717,12943.33223,12236.97974,0,15,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
24,1.176791,84.07116017,42,266432.08,1961.63,5.786382,918,0,200.48,0,0.091581,,-34.64593976,265743.4874,256596.1893,0,9,0
1,5.307854,0,14,133537.42,9538.39,46,0,0,0,1,0,,74.30995206,1.048542063,0,0,0,0
2,0.288181,0,110,228984.53,2081.68,0.5875,0,0,0,1,0,,31.69988104,0.933530493,0,0,0,0
1,0,0,2,20885.98,10442.99,0,0,0,0,0,0,,0,8889.006973,8889.006973,0,1,0
2,0.202817,0,137,226776.6,1655.3,0.40895,0,0,0,1,0,,27.78592267,0.990033328,0,0,0,0
0,101,100.9990158,1,314.2,0,101,2,0,157.1,0,50.499508,,0.000984218,0,0,0,0,0
2,17.933638,466.2640838,26,899439.22,30621.26,47.770789,13,0,7945.11,0,35.866468,,0.010502715,601.4133056,1.413305572,0,1,0
5,6.708628,246.6127455,36,757778.37,14345.18,108.792807,14,0,17239.43,0,17.615196,,-5.10213198,611.6675978,0.150730611,0,2,0
5,113.420657,0,14,201102.08,14364.43,558,0,0,0,1,0,,1587.8892,731.8094835,0,0,0,0
1,0.532849,1.06483777,2,74986.87,416.13,0.575068,1,1,0,0,1.064838,,0.000861,1.337,0,0,0,1
1,0.599424,4.194915618,7,3700,194.82,1.203269,1,1,0,0,4.194916,,0.00105,0,0,0,0,1
1,0.016139,0.011863249,1,9971.2,0,0.016139,3,1,3323.73,0,0.003954,,0.004275751,480449.096,480449.096,0,1,1
1,0.614286,4.29895,7,28112.48,794.52,1.3,1,1,0,0,4.29895,,0.00105,1.337,0,0,0,1
0,16.394741,2508.30261,153,127797.32,827,42.636256,200,0,6.33,0,12.541513,,0.092767484,0,0,0,0,0
1,0.138148,0,237,1023775.32,4319.73,1.995,0,0,0,1,0,,32.74106114,1E-10,0,0,0,0
0,0.201675,12.85341676,64,111991.72,1748.94,0.223954,64,0,0.93,0,0.200835,,0.05376,0,0,0,0,0
0,1.0036,1.00298,1,20.78,0,1.0036,1,0,0,0,1.00298,,0.00062,0,0,0,0,0
35,5.169613,113.711,20,429173.2,545.58,18.469511,1212,0,345.1,0,0.093821,,-10.31873377,142411.7427,46794.12353,0,10,0
16,5.711798,104.4268166,12,566310.25,2256.01,50,31,0,17394.78,0,3.368607,,-35.88523855,112828.9317,132635.1007,0,3,0
1,0.687114,0,119,193608.57,1626.96,1.01783,0,0,0,1,0,,81.76654211,1.35787549,0,0,0,0
0,50.5,100.9989738,2,324.1,0.82,60.569977,2,0,161.23,0,50.499487,,0.001026218,0,0,0,0,0
2,0.597499,1.791530952,3,213965.73,6223.31,0.654095,2,1,97647.91,0,0.895765,,0.000965448,112.37,99,0,1,1
0,101,100.9985118,1,304.58,0,101,3,0,101.53,0,33.666171,,0.001488218,0,0,0,0,0
0,0.226826,0.22620595,1,396.4,0,0.226826,1,0,0,0,0.226206,,0.00062,0,0,0,0,0
0,101,100.9990158,1,315.57,0,101,2,0,157.78,0,50.499508,,0.000984218,0,0,0,0,0
13,0.003802,0,9999,38452.28,3.85,38,0,0,0,1,0,,38.017,813.866897,0,0,0,0
0,6.296387,37.77567824,6,6517.28,1080.22,8.99,6,0,5.99,0,6.295946,,0.002646,0,0,0,0,0
0,0.677701,4.73762796,7,531818.5,75969.97,2.829211,5,0,5.74,0,0.947526,,0.0062778,0,0,0,0,0
1,0.5,0.499139,1,4777.82,0,0.5,1,1,0,0,0.499139,,0.000861,0,0,0,0,1
0,1.363274,42.23449828,31,481360.63,15296.34,5,29,0,247.38,0,1.456362,,0.027001245,0,0,0,0,0
2,0.235373,0,112,291476.02,2602.46,0.445626,0,0,0,1,0,,26.36178532,0.702026849,0,0,0,0
62,9.440878,1684.378706,169,1084594.63,3299.78,51.988,283,0,1861.95,0,5.951868,,-88.87025642,115912492.9,115872967.6,0,15,0
0,50.5,100.9990158,2,317.83,0.63,54.94156,2,0,158.28,0,50.499508,,0.000984218,0,0,0,0,0
3,0.208538,0,130,244579.02,1881.38,1.9,0,0,0,1,0,,27.10995407,2.194645202,0,0,0,0
10,0.163169,38.133,234,707906.55,1610.22,1.001555,49,0,6757.46,0,0.778224,,0.048580622,6683.96866,2232.31,0,4,0
2,0.352909,0,156,319344.27,2047.08,1.004747,0,0,0,1,0,,55.05380286,1.653538585,0,0,0,0
0,1000.5,2000.997642,2,8.78,0.97,1630.459605,5,0,1.37,0,400.199528,,0.002358181,0,0,0,0,0
0,5,4.99938,1,392.08,0,5,1,0,0,0,4.99938,,0.00062,0,0,0,0,0
1,0.634647,3.17218705,5,36343.53,2244.76,0.993237,1,1,0,0,3.172187,,0.00105,1.337,0,0,0,1
2,35.920835,143.6740097,4,108125.53,5933.63,104.2456,19,0,4441.63,0,7.56179,,0.009328331,12.29063657,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
7,0.640943,18.58639132,29,1411695.2,45839.58,14.99,3,0,27449.13,0,6.195464,,0.000944682,415.3456413,0,0,0,0
0,50.5,100.9985356,2,325.38,0.3,80.441098,3,0,108.26,0,33.666179,,0.001464437,0,0,0,0,0
8,2.333649,6.33318832,2,731749.85,207.96,4.309344,3,0,243777.98,0,2.111063,,-1.66589066,321.0859379,0,0,0,0
2,1.081799,10.80849973,10,291896.23,7080.44,3.5,20,1,11054.59,0,0.540425,,0.009492002,1.337,0,0,0,1
0,1.020009,35.66877333,35,547953.3,15475.91,2.279377,35,0,179.89,0,1.019108,,0.03154013,0,0,0,0,0
0,101,100.9985267,1,317.43,0,101,3,0,105.81,0,33.666176,,0.001473262,0,0,0,0,0
0,1000.5,2000.998585,2,20.83,0,1489.817546,3,0,6.94,0,666.999528,,0.001414909,0,0,0,0,0
0,1000.5,2000.998169,2,11.28,0,1082.105117,3,0,3.76,0,666.99939,,0.001830667,0,0,0,0,0
2,14.8075,0,4,145673.52,36418.38,57.74,0,0,0,1,0,,59.23,0.269967806,0,0,0,0
13,30.688046,971.0672451,30,837697.67,10597.74,209,316,0,1644.84,6,3.072998,,-50.42586932,102376134.5,1004207414,0,23,0
0,0.059985,5.183001494,87,267755.22,2925.08,1.000014,85,0,156.16,0,0.060976,,0.035721,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,1
0,101,100.998446,1,48.23,0,101,3,0,16.08,0,33.666149,,0.001554,0,0,0,0,0
141,4.820427,707.0361,135,1018283.88,1625.1,39.495,299,0,2671.89,0,2.364669,,-56.27847802,13515245.38,3269065.833,0,57,0
0,101,100.9990158,1,315.78,0,101,2,0,157.89,0,50.499508,,0.000984218,0,0,0,0,0
6,0.080881,13.45880735,152,286926.48,1731.68,0.392,46,0,515.45,0,0.292583,,-1.1648196,36.19076108,0,0,0,0
2,0.753735,0,207,548737.1,2650.9,10.695,0,0,0,1,0,,156.0231837,1.211128731,0,0,0,0
0,0.123839,0.09153814,1,326480.45,0,0.123839,34,0,9602.37,0,0.002692,,0.03230129,0,0,0,0,0
2,0.106761,1.94439007,9,114590.23,4287.63,0.5,23,1,3304.42,0,0.084539,,-0.983544694,2.07051361,0.000000188,0,1,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
3,2.273025,0,17,21378.32,1257.55,11.99,0,1,0,0,0,,38.64142832,100.337,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
0,1.525335,10.6536085,7,312638.42,44644,4.949962,6,0,21.74,0,1.775601,,0.02373508,0,0,0,0,0
20,4.356378,117.578,27,436335.2,4246.24,21.816,57,0,5643.63,0,2.062772,,0.044201147,158769.1,99339.9,0,13,0
0,50.5,100.9989738,2,324.73,0.82,57.353134,2,0,161.55,0,50.499487,,0.001026218,0,0,0,0,0
9,2.06053,6,7,101428.83,10600.35,3.75604,1,0,0,0,6,,8.42370717,824.1075861,0,0,0,0
1,6.90856,276.3243501,40,125870.32,1800.37,16,43,0,1252.45,0,6.426148,,0.01806002,0.548884684,0,0,0,0
0,1.253238,12.52781185,10,110317,11021.21,5,10,0,10.49,0,1.252781,,0.004564331,0,0,0,0,0
10,5.4,32.383906,3,284889.42,5.64,10,1540,0,184.98,0,0.021029,,-16.183906,760.1010655,0,0,1,0
1,0.0005,0,1,0,0,0.0005,0,1,0,0,0,,0.0005,20,0,0,0,1
1,2.129898,2.12945656,1,47664.6,0,2.129898,1,0,0,0,2.129457,,0.000441,0.160437298,0,0,0,0
0,0.001104,0.000684143,1,0.45,0,0.001104,1,0,0,0,0.000684,,0.00042,0,0,0,0,0
0,3.6,25.19483673,7,69050.13,9857.04,5.9,7,0,7.27,0,3.599262,,0.00516327,0,0,0,0,0
0,5.604336,28.01914538,5,118116.5,23620.49,14.087984,5,0,2.81,0,5.603829,,0.002533701,0,0,0,0,0
0,101,100.9985715,1,315.2,0,101,2,0,157.6,0,50.499286,,0.001428506,0,0,0,0,0
1,0.407908,6.117766,15,5303.88,153.77,1,1,1,0,0,6.117766,,0.000861,0,0,0,0,1
1,0.100988,1.309313181,13,174215.43,10214.36,0.199583,8,0,5178.6,0,0.163664,,0.003528375,0.014997201,0,0,0,0
2,0.24245,0,106,226751.72,2139.17,0.610044,0,0,0,1,0,,25.69969155,0.641668049,0,0,0,0
4,24.260837,4997.622651,206,963436.67,4624.11,59.14,113,0,96.2,0,44.226749,,0.10986522,23838718.5,390424.5,0,1,0
0,1000.5,2000.998113,2,9.63,0,1060.446041,4,0,2.41,0,500.249528,,0.001886545,0,0,0,0,0
2,0.342543,0,10,464822.75,46482.28,1.008,0,0,0,1,0,,3.42542975,20.9579442,0,0,0,0
1,0.968429,17.51785032,18,7790.7,431.18,8,2,1,14.74,0,8.758925,,-0.086135319,0,0,0,0,1
0,3.41,3.40938,1,282.88,0,3.41,1,0,0,0,3.40938,,0.00062,0,0,0,0,0
1,2.531588,442.7835492,174,293788.7,1645.28,152.90671,174,0,43.16,0,2.544733,,-2.287262838,1379.576793,1379.576793,0,1,0
15,2.411367,19.241,8,251870.42,5200.14,7.999,40,0,5256.73,1,0.481025,,0.049937305,104074.4279,101093.4279,0,13,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
0,0.108816,0.21675093,2,193310.23,7007.61,0.174277,2,0,89647.51,0,0.108375,,0.000882,0,0,0,0,0
0,1,0.999559,1,22076.73,0,1,1,0,0,0,0.999559,,0.000441,0,0,0,0,0
0,2.063398,200.0933695,97,478798.63,4796.83,41.25,69,0,195.74,0,2.899904,,0.056235877,0,0,0,0,0
0,1.225782,1.22516233,1,11.75,0,1.225782,1,0,0,0,1.225162,,0.00062,0,0,0,0,0
1,8.1537,0,6,130760.32,21793.39,26.1222,0,0,0,1,0,,48.9222,2.871604183,0,0,0,0
1,0.442996,1.77150102,4,5662.03,1096.05,1.055684,1,1,0,0,1.771501,,0.000483,13.37,0,0,0,1
0,101,100.9985118,1,320.48,0,101,3,0,106.83,0,33.666171,,0.001488218,0,0,0,0,0
1,0.106172,2.430080804,23,156590.2,5492.54,0.5,18,1,1681.21,0,0.135004,,0.011865,0,0,0,0,1
4,10.475134,3972.481887,379,965446.7,1365.12,61.681975,130,0,3446.66,0,30.557553,,-2.406003844,1564.980921,1564.732899,0,2,0
0,50.5,100.9984444,2,71.27,0.44,85.750013,3,0,23.46,0,33.666148,,0.001555573,0,0,0,0,0
2,0.204169,0,108,226784.83,2099.86,0.419104,0,0,0,1,0,,22.05025232,1.079119362,0,0,0,0
1,0.43,0.857,2,24007.32,111.29,0.66,2,1,11892.37,0,0.4285,,0.003,15,0,0,0,1
0,928.249167,13923.72685,15,460780.98,29766.53,4895,16,0,892.69,0,870.232928,,0.010646812,0,0,0,0,0
1,0.86,2.574834,3,98798.88,13.16,1.395,6,1,16459.9,0,0.429139,,0.005166,13.37,0,0,0,1
0,1,0.99695578,1,94.15,0,1,1,0,0,0,0.996956,,0.00304422,0,0,0,0,0
0,50.5,100.998477,2,73.5,0.23,77.964349,3,0,24.34,0,33.666159,,0.001523001,0,0,0,0,0
0,1.764627,1.764048688,1,1.52,0,1.764627,1,0,0,0,1.764049,,0.000578246,0,0,0,0,0
1,0.472808,53.80162596,114,667350.67,5275.82,9.118,114,0,578.13,0,0.471944,,0.098506973,199,199,0,1,0
0,0.561565,0,21,88327.6,4206.08,1.082908,0,0,0,1,0,,11.79287451,0,0,0,0,0
2,0.19452,0,107,319323.23,2984.33,0.388358,0,0,0,1,0,,20.81362812,1.122202807,0,0,0,0
1,1.24873,100.4228342,80,195199.85,2371.02,5.147288,7,1,788.27,0,14.346119,,-0.524473,0,0,0,0,1
2,0.460757,0,124,226748.1,1828.61,1.146855,0,0,0,1,0,,57.13392745,1.902798424,0,0,0,0
0,17.250674,207.0072896,12,152473.25,3560.28,82.872942,5,0,21949.99,0,41.401458,,0.000798008,0,0,0,0,0
1,0.439367,0.438884,1,1019.02,0,0.439367,1,1,0,0,0.438884,,0.000483,0,0,0,0,1
1,2,1.999958,1,1502.45,0,2,1,1,0,0,1.999958,,0.000042,13.37,0,0,0,1
0,1.3875,5.548236,4,107.68,22.68,2,4,0,4.25,0,1.387059,,0.001764,0,0,0,0,0
153,1.980179,142.6178066,41,1300238.5,5739.43,8.795,179,0,5951.01,0,0.796748,,-61.43048598,1157217.574,242044.0137,0,43,0
0,3323.368933,206048.8119,62,975046.13,15721.75,10000,50,0,5.95,0,4120.976238,,0.061955675,0,0,0,0,0
4,7.529764,640.0059707,85,320879.3,3546.17,29.7242,13,0,1496.51,0,49.231229,,0.023977937,16352.07875,16350.56783,0,26,0
0,133.213451,666.0626529,5,342098.38,68412.28,379.606538,5,0,7.4,0,133.212531,,0.00460145,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,,0,2.02E-09,2.02E-09,0,1,0
0,16.06148,112.4273048,7,130442.18,18630.29,34.122415,7,0,4.3,0,16.061044,,0.00305458,0,0,0,0,0
1,2.288005,2.287837,1,1590.57,0,2.288005,2,1,795.28,0,1.143919,,0.000168,13.37,0,0,0,1
0,6.059471,38.83259185,3,64843.1,342.39,6.903023,13,0,4908.92,0,2.987122,,-20.65417872,0,0,0,0,0
0,14.993125,0,16,135879.3,8492.46,40,0,0,0,1,0,,239.89,0,0,0,0,0
1,0.965421,5.44472,4,1778.05,249.73,1.059204,5,1,155.83,0,1.088944,,-1.58303784,0,0,0,0,1
0,1000.5,2000.998169,2,10.03,0.52,1589.337045,3,0,3,0,666.99939,,0.001830667,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
2,0.356378,0,202,192599.92,953.46,0.866278,0,0,0,1,0,,71.98829922,2.113682515,0,0,0,0
3,0.04571,0.4507014,10,138348.05,5103.36,0.3,6,1,14552.41,0,0.075117,,0.0063986,113.38,0,0,0,1
1,0.497135,0,100,245398.22,2453.98,1.00586,0,0,0,1,0,,49.71351457,0.603300365,0,0,0,0
0,50.5,100.9990158,2,319.67,0.69,55.870304,2,0,159.14,0,50.499508,,0.000984218,0,0,0,0,0
0,2.505,5.00475282,2,99604.87,49757.89,4.5,2,0,44.54,0,2.502376,,0.00524718,0,0,0,0,0
17,10.7541,383.4512927,31,959797.43,13424.62,75,100,0,5436.34,0,3.834513,,-50.07420706,51421.35015,60841.95306,0,14,0
0,50.5,100.9990158,2,327.92,1.78,59.305768,2,0,162.17,0,50.499508,,0.000984218,0,0,0,0,0
16,2.46504,27.39349,12,723796.85,39386.73,13.507885,17,0,14773.89,0,1.611382,,2.18698519,10221.63923,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
0,0.607,0.60435377,1,146517.4,0,0.607,6,0,24419.57,0,0.100726,,0.002646,0,0,0,0,0
1,0.344061,0.687491194,2,25710.23,925.25,0.5,1,1,0,0,0.687491,,0.00063,1.337,0,0,0,1
8,0.247472,144.1487129,583,1034064.3,1629.77,1.007746,126,0,665.93,0,1.144037,,0.127546535,10518.38417,100,0,1,0
3,1.029443,111.9167766,109,437762.92,3876.54,2.596323,104,0,146.35,0,1.076123,,0.292508694,367.2368623,0,0,0,0
0,0.189471,0.567026733,3,69447.97,23118.87,0.367943,3,0,30.46,0,0.189009,,0.001386017,0,0,0,0,0
0,1.086914,61.91290831,57,407456.37,7081.72,3.99,57,0,66.63,0,1.086191,,0.041211269,0,0,0,0,0
5,0.855538,424.0659746,496,875797.38,1729.27,7.090526,385,0,46.95,0,1.10147,,0.28076615,59.63430598,0,0,0,0
1,0.98029,2.47,1,971.22,0,0.98029,2,1,485.61,0,1.235,,-1.48971,13.37,0,0,0,1
0,0.278498,377.7253501,1372,563075.85,394.63,27,1363,0,15.88,0,0.277128,,4.373287933,0,0,0,0,0
0,1,0.99938,1,463.75,0,1,1,0,0,0,0.99938,,0.00062,0,0,0,0,0
0,0.48,0.479496,1,57.7,0,0.48,1,0,0,0,0.479496,,0.000504,0,0,0,0,0
0,0.016,0.015528341,1,4.98,0,0.016,1,0,0,0,0.015528,,0.000471659,0,0,0,0,0
2,0.531028,1.590745741,3,959861,44272.81,0.995,4,0,206760.65,0,0.397686,,0.002337049,96.17659897,0,0,0,0
0,50.5,100.9990158,2,320.67,0.99,55.231255,2,0,159.34,0,50.499508,,0.000984218,0,0,0,0,0
2,50.693054,304.1535405,6,408601.4,23070.09,128,8,0,33772.6,0,38.019193,,0.004783857,9580.355798,9580.355798,0,2,0
2,0.18854,0,123,226777.48,1843.72,0.338214,0,0,0,1,0,,23.19036258,0.528096893,0,0,0,0
1,0.408333,1.224139,3,413.38,8.81,0.625,1,1,0,0,1.224139,,0.000861,0,0,0,0,1
25,56.520299,300,23,736283.63,11178.34,150,3,0,159727.26,0,100,,999.9668708,24592.78429,0,0,0,0
0,50.5,100.9989738,2,322.88,1.02,91.295211,2,0,160.42,0,50.499487,,0.001026218,0,0,0,0,0
0,33.666667,100.9990158,3,326.55,0.19,62.218408,2,0,162.98,0,50.499508,,0.000984218,0,0,0,0,0
13,0.24287,0.4,3,386465.55,123369.2,0.48325,1,0,0,0,0.4,,0.32860901,275.340331,0,0,0,0
1,3.923886,0,12,148002.5,12333.54,9.499416,0,0,0,1,0,,47.08662672,0.438443685,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
4,1.236433,21.5185009,17,213333.8,34.23,4.999517,1,1,0,0,21.518501,,-0.499139,1.337,0,0,0,1
1,0.665769,32.27999744,47,200480.4,3017.03,6,49,1,1197.55,0,0.658775,,-0.988848637,100,0,0,0,1
0,50.5,100.9989738,2,327.37,0.82,54.995105,2,0,162.87,0,50.499487,,0.001026218,0,0,0,0,0
0,1037.134475,1037.133532,1,2.55,0,1037.134475,2,0,1.27,0,518.566766,,0.000943273,0,0,0,0,0
2,14.213714,99.461,7,222609.43,387.45,78,13,0,16915.18,0,7.650846,,0.03499541,19.99000126,8.000001258,0,3,0
0,101,100.99895,1,65.02,0,101,2,0,32.51,0,50.499475,,0.00105,0,0,0,0,0
1,0.5,0.49895,1,7966.02,0,0.5,1,1,0,0,0.49895,,0.00105,1.337,0,0,0,1
0,50.5,100.9990158,2,323.08,0.63,65.760652,2,0,160.91,0,50.499508,,0.000984218,0,0,0,0,0
0,50.5,100.9985118,2,327.13,0.3,70.125144,3,0,108.84,0,33.666171,,0.001488218,0,0,0,0,0
1,0.073195,0.07133402,1,17048.98,0,0.073195,2,1,8524.49,0,0.035667,,0.001861,0,0,0,0,1
0,0.854871,0.85382138,1,2.5,0,0.854871,1,0,0,0,0.853821,,0.00105,0,0,0,0,0
0,1000.5,2000.998585,2,4.37,0,1057.647105,3,0,1.46,0,666.999528,,0.001414909,0,0,0,0,0
0,1000.5,2000.998585,2,2.9,0.07,1041.659197,3,0,0.92,0,666.999528,,0.001414909,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
1,14.684167,0,9,132985.32,14776.15,52.443,0,0,0,1,0,,132.1575,1.335120962,0,0,0,0
0,37.80963,491.5023316,13,130008.27,9984.86,70.264534,13,0,15.77,0,37.807872,,0.02286363,0,0,0,0,0
13,6.0254,15,5,812176.13,11269.86,14,2,0,377913.42,0,7.5,,15.127,7981.740116,0,0,0,0
0,101,100.998488,1,103.82,0,101,3,0,34.61,0,33.666163,,0.001512,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
0,0.7177,339.9914469,474,647363.83,1358.11,8.982452,472,0,7.67,0,0.720321,,0.19824001,0,0,0,0,0
218,73.687682,59156.46283,793,1075109.2,548.74,2000,1053,0,607.75,0,56.178977,,-722.1311104,853019572.3,837875533.7,0,172,0
1,0.293066,0,100,192603.17,1926.03,0.689411,0,0,0,1,0,,29.30656763,0.397975748,0,0,0,0
0,0.840221,22.98781575,25,623697.85,11955.68,1.011777,17,0,19106.22,0,1.352224,,-1.982295699,0,0,0,0,0
42,12.550453,894.0592,64,955977.83,2443,63,193,0,4143.14,0,4.632431,,-90.8301835,1300191.678,2675832.189,0,27,0
0,1.768363,5.29984426,3,201152.98,67019.02,3,3,0,31.98,0,1.766615,,0.00524579,0,0,0,0,0
1,0,0,7,200419.7,28631.39,0,0,1,0,1,0,,0,0,0,0,0,1
8,1.54057,13.8577714,9,690486.32,32066.54,8.83,6,0,66981.25,0,2.309629,,0.007363058,1979.142737,99.3,0,2,0
0,75,74.998992,1,14.12,0,75,2,0,7.06,0,37.499496,,0.001008,0,0,0,0,0
3,0.217338,0,107,291427.1,2723.62,0.52167,0,0,0,1,0,,23.2551381,2.894256389,0,0,0,0
0,5.971298,29.854286,5,60892.75,12169.26,15.437498,5,0,9.29,0,5.970857,,0.002205,0,0,0,0,0
0,0.0055,0.001,2,6.85,2.69,0.01,1,0,0,0,0.001,,0.01,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
0,0.001,0.00079,1,648269.12,0,0.001,1,0,0,0,0.00079,,0.00021,0,0,0,0,0
0,50.5,100.9989738,2,328.15,0.06,61.573001,2,0,164.02,0,50.499487,,0.001026218,0,0,0,0,0
0,101,100.9990158,1,315.08,0,101,2,0,157.54,0,50.499508,,0.000984218,0,0,0,0,0
0,0.927509,599.890459,647,913446.13,1397.33,4.989268,245,0,38.27,0,2.448532,,0.208079386,0,0,0,0,0
0,50.5,100.9990158,2,317.1,0.33,54.838452,2,0,158.22,0,50.499508,,0.000984218,0,0,0,0,0
2,0.997379,304.9984025,306,701025.08,2276.36,2.99,307,0,14.52,0,0.99348,,0.199447222,10011.01,0,0,0,0
3,2.007422,3,6,6542.78,608.44,10,3,1,964.04,0,1,,9.04453369,112.37,0,0,0,1
1,0.961089,1.92112811,2,8763.57,36.88,1.6,1,1,0,0,1.921128,,0.00105,1.337,0,0,0,1
2,1.335953,0,10,168972.47,16897.25,5,0,0,0,1,0,,13.35953311,0.349818349,0,0,0,0
0,2.010797,2.01025138,1,13.33,0,2.010797,1,0,0,0,2.010251,,0.000546,0,0,0,0,0
1,0.450367,26.17749753,54,14478.57,198.21,1.010432,4,1,943.8,0,6.544374,,-1.857677,0,0,0,0,1
1,11.630049,1570.027634,135,273956.87,1539.22,185,60,1,1102.7,0,26.167127,,0.0290091,116.6361731,0,0,0,1
17,3.305629,75.767,23,641965.47,8373.38,20.91296,40,0,11234.44,0,1.894175,,0.262467448,2302.291006,2005.050283,0,4,0
5,0,0,1083,362971.85,335.15,0,0,0,0,0,0,,0,22035205.85,21771704.14,0,460,0
0,38.1085,0,10,226780.17,22678.02,324.025,0,0,0,1,0,,381.085,0,0,0,0,0
0,1000.5,2000.998113,2,9.82,0.52,1617.555053,4,0,2.2,0,500.249528,,0.001886545,0,0,0,0,0
2,0.652662,15.00927481,23,30346.63,1047.41,3.401928,1,1,0,0,15.009275,,0.001953,1.337,0,0,0,1
0,0.148824,0,22,128323.4,5832.88,0.4,0,0,0,1,0,,3.274129074,0,0,0,0,0
2,0.625284,0,57,291425.73,5112.73,2.373559,0,0,0,1,0,,35.64120616,1.014505085,0,0,0,0
0,1.481561,14.80751235,10,298211.67,29819.4,3.795,10,0,1.76,0,1.480751,,0.00809601,0,0,0,0,0
